,price,bedrooms,bathrooms,latitude,longitude,floor_size,property_type,binned_price
886,6950000,3.0,4,-33.804106,18.972031,350.0,Houses,38
887,2999999,1.0,1,-33.804106,18.972031,68.0,Flats/Apartments,17
888,7339520,5.0,4,-33.804106,18.972031,318.0,Houses,40
889,5599000,4.0,4,-33.804106,18.972031,294.0,Houses,31
890,7850000,5.0,4,-33.804106,18.972031,298.0,Houses,43
892,5700000,3.0,2,-33.804106,18.972031,193.0,Houses,31
893,7848450,5.0,4,-33.804106,18.972031,319.0,Houses,43
894,6920120,5.0,4,-33.804106,18.972031,297.0,Houses,38
895,3670000,4.0,3,-34.16825,18.85706,575.0,Houses,20
896,5450000,3.0,2,-33.804106,18.972031,195.0,Houses,30
897,6950000,4.0,4,-33.804106,18.972031,319.0,Houses,38
898,4790000,4.0,4,-33.804106,18.972031,303.0,Houses,26
899,535000,1.0,1,-34.158297999999995,18.874519,33.0,Flats/Apartments,3
900,7095000,4.0,4,-33.804106,18.972031,300.0,Houses,39
902,6995000,4.0,3,-33.804106,18.972031,320.0,Houses,38
904,6950000,4.0,4,-33.804106,18.972031,311.0,Houses,38
905,6990000,4.0,4,-33.804106,18.972031,300.0,Houses,38
906,7095000,4.0,4,-33.8012176,18.972509600000002,,Houses,39
909,6920120,5.0,4,-33.8012176,18.972509600000002,,Houses,38
911,6950000,3.0,2,-33.8012176,18.972509600000002,,Houses,38
912,7280000,4.0,4,-33.8012176,18.972509600000002,,Houses,40
913,4600000,4.0,4,-33.8012176,18.972509600000002,,Flats/Apartments,25
916,5450000,3.0,2,-33.8012176,18.972509600000002,,Houses,30
917,6990000,4.0,4,-33.8012176,18.972509600000002,,Houses,38
918,2439000,3.0,2,-34.158297999999995,18.874519,220.0,Houses,14
919,6850000,4.0,3,-33.8012176,18.972509600000002,,Houses,37
920,5600000,3.0,2,-33.8012176,18.972509600000002,,Houses,31
921,5599000,4.0,3,-33.8012176,18.972509600000002,,Houses,31
922,7200000,4.0,4,-33.8012176,18.972509600000002,,Houses,39
923,6500000,3.0,3,-33.8012176,18.972509600000002,,Houses,35
924,4500000,3.0,2,-33.821323299999996,18.9814245,,Townhouses,25
926,2495000,3.0,2,-34.129886299999995,18.9064427,,Houses,14
927,8995000,4.0,4,-33.821323299999996,18.9814245,,Houses,49
930,6700000,4.0,3,-33.821323299999996,18.9814245,,Houses,37
931,6366380,4.0,3,-33.8012176,18.972509600000002,,Houses,35
932,1390000,3.0,2,-33.7714226,18.9605064,,Townhouses,8
933,8995000,4.0,4,-33.821323,18.981424,549.0,Houses,49
934,7848450,4.0,4,-33.8012176,18.972509600000002,,Houses,43
935,7339520,5.0,4,-33.8012176,18.972509600000002,,Houses,40
937,4650000,3.0,2,-33.798833290274,18.973772021735,50.0,Houses,26
939,6500000,4.0,3,-34.160003,18.8768905,,Houses,35
940,3250000,3.0,2,-33.767427000000005,18.959022,214.0,Houses,18
941,4790000,4.0,4,-33.8012176,18.972509600000002,,Houses,26
945,2390000,3.0,2,-34.155119899999995,18.87995,200.0,Houses,13
946,2450000,3.0,2,-33.821323299999996,18.9814245,,Townhouses,14
947,8750000,4.0,4,-33.821323299999996,18.9814245,,Houses,48
949,8800000,4.0,5,-33.825168497838995,18.986540740906,722.0,Houses,48
950,620000,1.0,1,-34.154076,18.8881992,,Flats/Apartments,4
951,7900000,3.0,2,-33.821323299999996,18.9814245,,Houses,43
953,7690000,4.0,4,-33.8012176,18.972509600000002,,Houses,42
954,7450000,4.0,3,-33.81619787277,18.983651968401002,550.0,Houses,41
955,6750000,4.0,3,-33.81619787277,18.983651968401002,550.0,Houses,37
956,970000,2.0,1,-34.154076,18.8881992,,Flats/Apartments,6
957,980000,2.0,1,-34.154076,18.8881992,,Flats/Apartments,6
958,6795000,4.0,4,-33.818323136998,18.984309143005,505.0,Houses,37
959,7500000,4.0,4,-33.815640757926005,18.983335467737,59.0,Houses,41
960,4800000,3.0,2,-33.796116509979,18.975849455772,48.0,Houses,26
961,6400000,4.0,4,-33.815132013326,18.982726639686998,504.0,Houses,35
962,2100000,4.0,2,-34.155014,18.884103699999997,,Houses,12
964,8900000,5.0,5,-33.799852190833995,18.975522226273,74.0,Houses,48
967,4500000,3.0,2,-33.797831,18.974193,420.0,Houses,25
970,1050000,2.0,1,-34.1524703,18.8855124,,Flats/Apartments,6
971,5200000,3.0,3,-33.821874,18.9864786,196.0,Flats/Apartments,28
972,1155000,2.0,1,-33.772174,18.966093,,Flats/Apartments,7
973,2195000,4.0,3,-33.769361100000005,18.9657907,,Houses,12
974,1499000,2.0,1,-33.772174,18.966093,,Houses,9
975,1850000,3.0,2,-33.772174,18.966093,,Houses,10
976,2295000,3.0,2,-33.764354,18.966185999999997,227.0,Houses,13
978,1580000,3.0,2,-33.763374,18.965081,,Flats/Apartments,9
979,4100000,4.0,4,-34.1563076,18.8882574,,Houses,23
980,2295000,3.0,3,-33.772174,18.966093,,Houses,13
981,3200000,2.0,2,-33.820644,18.988107,,Flats/Apartments,18
983,3750000,3.0,4,-33.824883285409996,18.989158576904,,Houses,21
986,3250000,2.0,2,-33.820644,18.988107,,Flats/Apartments,18
987,2295000,3.0,2,-33.772174,18.966093,,Houses,13
988,3125000,3.0,2,-33.7542219,18.9591447,,Houses,17
990,4875000,3.0,3,-33.820644,18.988107,,Townhouses,27
992,4450000,4.0,2,-33.751871,18.960964899999997,,Houses,24
993,3200000,4.0,2,-33.755204,18.96519,,Houses,18
994,4795000,4.0,3,-33.751871,18.960964899999997,,Houses,26
996,2200000,3.0,2,-34.16825,18.85706,112.0,Flats/Apartments,12
997,2950000,4.0,3,-34.15102,18.87726,1.0,Houses,16
998,1895000,3.0,2,-34.15102,18.87726,502.0,Houses,11
999,3500000,2.0,2,-33.8044232,18.9682574,96.0,Flats/Apartments,19
1001,990000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,6
1002,1300000,3.0,2,-34.15146729999999,18.8729732,,Duplex,7
1003,1120000,3.0,2,-34.15146729999999,18.8729732,89.0,Flats/Apartments,7
1005,1200000,3.0,1,-34.15146729999999,18.8729732,,Houses,7
1006,699000,2.0,1,-34.15146729999999,18.8729732,67.0,Flats/Apartments,4
1007,1850000,3.0,2,-34.15146729999999,18.8729732,123.0,Houses,10
1008,1740000,3.0,2,-34.146725,18.877572,625.0,Houses,10
1009,2895000,4.0,2,-34.15146729999999,18.8729732,,Houses,16
1010,1890000,4.0,2,-34.15146729999999,18.8729732,150.0,Farms and Land,11
1011,3400000,3.0,2,-34.149338,18.873715899999997,630.0,Houses,19
1012,1389500,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,8
1013,1780000,3.0,2,-34.142006099999996,18.8818859,164.0,Houses,10
1014,2150000,3.0,2,-34.15146729999999,18.8729732,,Houses,12
1015,7280000,4.0,4,-33.808281,18.966762,813.0,Houses,40
1016,6250000,4.0,5,-33.806955669473,18.966386026062,499.0,Houses,34
1017,590000,2.0,1,-34.1461751,18.8706173,59.0,Flats/Apartments,4
1018,1039000,3.0,2,-34.148117,18.874887100000002,,Houses,6
1019,7490000,4.0,3,-34.17107,18.84855,400.0,Houses,41
1020,1770000,3.0,2,-34.1453526,18.8718581,,Houses,10
1021,1550000,2.0,1,-34.1453526,18.8718581,,Houses,9
1022,1770000,3.0,2,-34.1453526,18.8718581,,Houses,10
1026,835000,2.0,1,-34.149709,18.871129999999997,57.0,Townhouses,5
1028,1695000,3.0,2,-34.1525617,18.8693701,,Houses,10
1030,1385000,3.0,2,-34.144942,18.875473,305.0,Houses,8
1032,2300000,4.0,4,-34.151061,18.869730899999997,,Houses,13
1033,980000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,6
1034,2995000,3.0,2,-34.151496,18.866343,,Houses,17
1035,6950000,5.0,3,-34.1706539,18.846346399999998,,Houses,38
1036,1850000,4.0,1,-34.15146729999999,18.8729732,232.0,Houses,10
1038,860000,2.0,1,-34.1491325,18.8712525,,Townhouses,5
1039,820000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1040,1735000,3.0,2,-34.15146729999999,18.8729732,,Houses,10
1041,1675000,3.0,2,-34.1512127,18.8685789,,Houses,10
1042,780000,2.0,1,-34.15146729999999,18.8729732,61.0,Flats/Apartments,5
1043,879000,2.0,2,-34.1388484,18.8798107,,Flats/Apartments,5
1044,4390000,4.0,4,-34.153286200000004,18.8668307,,Houses,24
1045,2270000,3.0,2,-34.15146729999999,18.8729732,,Houses,13
1047,540000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,3
1048,2950000,4.0,3,-34.15146729999999,18.8729732,,Houses,16
1049,590000,2.0,1,-34.15146729999999,18.8729732,63.0,Flats/Apartments,4
1050,1649000,3.0,2,-34.15146729999999,18.8729732,,Houses,9
1051,1675000,2.0,2,-34.15146729999999,18.8729732,,Houses,10
1052,769995,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1053,780000,1.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1054,1650000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,9
1055,1220000,2.0,1,-34.15146729999999,18.8729732,,Townhouses,7
1056,1374000,3.0,2,-34.15146729999999,18.8729732,85.0,Houses,8
1057,2200000,3.0,2,-34.15146729999999,18.8729732,,Houses,12
1058,1299000,3.0,2,-34.15146729999999,18.8729732,80.0,Houses,7
1059,1230000,3.0,2,-34.15146729999999,18.8729732,,Townhouses,7
1060,2100000,3.0,2,-34.15146729999999,18.8729732,,Flats/Apartments,12
1061,800000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1062,3950000,6.0,4,-34.15146729999999,18.8729732,,Houses,22
1063,1190000,3.0,2,-34.15146729999999,18.8729732,,Houses,7
1064,4100000,5.0,5,-34.15146729999999,18.8729732,500.0,Houses,23
1065,2250000,3.0,3,-34.15146729999999,18.8729732,,Houses,13
1066,1352000,2.0,2,-34.15146729999999,18.8729732,55.0,Flats/Apartments,8
1067,1999000,3.0,3,-34.15146729999999,18.8729732,,Houses,11
1068,750000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1069,1098000,3.0,2,-34.15146729999999,18.8729732,89.0,Flats/Apartments,6
1070,700000,2.0,2,-34.15146729999999,18.8729732,,Flats/Apartments,4
1071,1890000,3.0,2,-34.15146729999999,18.8729732,,Houses,11
1072,4200000,3.0,3,-34.15146729999999,18.8729732,,Flats/Apartments,23
1073,1230000,3.0,2,-34.15146729999999,18.8729732,,Duplex,7
1074,2950000,4.0,2,-34.15146729999999,18.8729732,,Houses,16
1075,699000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,4
1076,860000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1077,575000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,4
1078,499999,2.0,1,-34.15146729999999,18.8729732,65.0,Flats/Apartments,3
1079,640000,1.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,4
1080,1350000,3.0,2,-34.15146729999999,18.8729732,,Townhouses,8
1081,1635000,3.0,2,-34.15146729999999,18.8729732,177.0,Houses,9
1082,2150000,3.0,2,-34.15146729999999,18.8729732,,Houses,12
1083,1090000,3.0,2,-34.15146729999999,18.8729732,89.0,Flats/Apartments,6
1084,4200000,2.0,3,-34.15146729999999,18.8729732,,Flats/Apartments,23
1085,795000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1086,3495000,4.0,3,-34.15146729999999,18.8729732,260.0,Smallholdings/Farms,19
1087,1750000,3.0,1,-34.15146729999999,18.8729732,,Houses,10
1088,1799000,3.0,2,-34.15146729999999,18.8729732,,Houses,10
1089,860000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,5
1090,5350000,5.0,5,-34.15146729999999,18.8729732,,Houses,29
1091,1445000,3.0,2,-34.15146729999999,18.8729732,123.0,Townhouses,8
1092,1080000,2.0,1,-34.15146729999999,18.8729732,,Flats/Apartments,6
1093,1999999,5.0,3,-34.15146729999999,18.8729732,,Houses,11
1094,1945000,3.0,2,-34.15146729999999,18.8729732,150.0,Houses,11
1095,850000,2.0,2,-34.15146729999999,18.8729732,,Flats/Apartments,5
1096,820000,2.0,1,-34.15146729999999,18.8729732,86.0,Flats/Apartments,5
1097,3400000,3.0,3,-34.15146729999999,18.8729732,,Houses,19
1098,4950000,4.0,3,-34.15146729999999,18.8729732,,Smallholdings/Farms,27
1099,2650000,3.0,2,-34.127058,18.901137,,Houses,15
1100,2300000,2.0,2,-34.15146729999999,18.8729732,,Cluster Houses,13
1101,2999999,1.0,1,-33.8044232,18.9682574,,Flats/Apartments,17
1102,2200000,3.0,2,-34.15102,18.87726,,Houses,12
1103,8800000,4.0,4,-33.8044232,18.9682574,,Houses,48
1104,2590000,4.0,4,-33.779243,18.957272,,Houses,14
1105,5890000,4.0,3,-34.15102,18.87726,566.0,Houses,32
1106,1170000,3.0,2,-34.154939299999995,18.8723076,,Townhouses,7
1107,2795000,3.0,2,-34.15102,18.87726,494.0,Houses,16
1108,1200000,2.0,1,-34.15102,18.87726,86.0,Flats/Apartments,7
1110,820000,2.0,1,-34.15102,18.87726,70.0,Flats/Apartments,5
1111,1990000,3.0,1,-34.15102,18.87726,,Houses,11
1112,1750000,3.0,1,-34.15102,18.87726,615.0,Houses,10
1113,1220000,2.0,1,-34.15102,18.87726,245.0,Houses,7
1114,750000,2.0,2,-34.15102,18.87726,,Flats/Apartments,5
1115,799000,2.0,1,-34.15102,18.87726,65.0,Flats/Apartments,5
1116,7095000,4.0,4,-33.815588,18.970726000000003,768.0,Houses,39
1117,780000,2.0,1,-34.15102,18.87726,,Flats/Apartments,5
1118,750000,2.0,1,-34.15102,18.87726,44.0,Flats/Apartments,5
1120,1950000,3.0,3,-34.15102,18.87726,216.0,Flats/Apartments,11
1121,910000,2.0,1,-34.15102,18.87726,,Flats/Apartments,5
1122,1999000,3.0,2,-34.15102,18.87726,500.0,Houses,11
1123,1290000,2.0,1,-34.15102,18.87726,,Flats/Apartments,7
1124,540000,2.0,1,-34.15102,18.87726,59.0,Flats/Apartments,3
1125,2950000,6.0,6,-34.15102,18.87726,545.0,Houses,16
1126,4990000,5.0,3,-34.15102,18.87726,529.0,Houses,27
1127,5950000,3.0,2,-34.1681844,18.856012,,Houses,33
1128,1295000,2.0,2,-34.15102,18.87726,108.0,Flats/Apartments,7
1130,1190000,3.0,1,-34.15102,18.87726,,Houses,7
1131,2300000,3.0,3,-34.15102,18.87726,557.0,Houses,13
1132,3900000,4.0,2,-34.16825,18.85706,,Houses,21
1133,1999000,3.0,2,-34.16825,18.85706,345.0,Houses,11
1134,1795000,3.0,2,-34.16825,18.85706,312.0,Houses,10
1135,1300000,3.0,2,-34.15102,18.87726,159.0,Houses,7
1137,2790000,4.0,5,-34.15102,18.87726,501.0,Houses,16
1138,625000,1.0,1,-34.16825,18.85706,,Flats/Apartments,4
1139,3950000,3.0,3,-34.16825,18.85706,130.0,Flats/Apartments,22
1140,2790000,3.0,2,-34.16825,18.85706,121.0,Flats/Apartments,16
1141,870000,2.0,1,-34.16825,18.85706,,Townhouses,5
1142,6980000,5.0,4,-34.16825,18.85706,404.0,Houses,38
1143,1300000,2.0,1,-34.16825,18.85706,,Houses,7
1144,2400000,3.0,2,-34.16825,18.85706,,Flats/Apartments,13
1145,1300000,2.0,1,-34.16825,18.85706,67.0,Flats/Apartments,7
1146,850000,2.0,1,-34.16825,18.85706,,Houses,5
1147,3500000,3.0,3,-34.15102,18.87726,825.0,Houses,19
1148,595000,1.0,1,-34.16825,18.85706,54.0,Flats/Apartments,4
1149,3700000,4.0,2,-34.16825,18.85706,165.0,Flats/Apartments,20
1151,3250000,4.0,3,-34.103359600000005,18.872208999999998,,Houses,18
1153,3450000,3.0,2,-34.103359600000005,18.872208999999998,,Houses,19
1154,1275000,2.0,1,-34.130829,18.8413564,,Flats/Apartments,7
1155,3350000,3.0,2,-33.9183678,18.9496715,,Houses,19
1156,3850000,3.0,2,-33.916612,18.948164499999997,,Houses,21
1157,3350000,3.0,2,-33.9163364,18.9477594,,Houses,19
1158,2995000,2.0,2,-34.129917,18.847154999999997,,Flats/Apartments,17
1159,7495000,4.0,3,-34.1019344,18.8770093,316.0,Houses,41
1160,3350000,3.0,2,-33.9186724,18.9490315,,Houses,19
1161,2875000,3.0,2,-33.9172895,18.9487529,,Houses,16
1162,3000000,3.0,2,-33.9172895,18.9487529,,Houses,17
1163,6100000,4.0,3,-34.1019344,18.8770093,,Houses,33
1164,16900,3.0,3,-33.9163791,18.9487236,,Houses,1
1165,24000,3.0,3,-33.9163791,18.9487236,,Houses,1
1166,3550000,3.0,3,-34.1019344,18.8770093,204.0,Houses,20
1167,1499000,3.0,1,-34.13868,18.853089999999998,378.0,Houses,9
1168,1850000,1.0,1,-33.8184424,18.9453951,,Flats/Apartments,10
1169,2999000,3.0,2,-34.083333,18.916667,,Houses,17
1170,3150000,3.0,2,-34.083333,18.916667,,Houses,17
1171,1199000,2.0,1,-34.083333,18.916667,,Flats/Apartments,7
1172,1299000,3.0,2,-34.1403,18.85734,,Houses,7
1173,1899000,2.0,2,-34.083333,18.916667,,Houses,11
1174,1999000,3.0,2,-34.083333,18.916667,,Houses,11
1175,725000,2.0,1,-34.139554,18.867774,64.0,Flats/Apartments,4
1176,2000000,1.0,1,-34.083333,18.916667,,Property,11
1177,1850000,2.0,2,-34.083333,18.916667,,Houses,10
1178,1250000,2.0,1,-34.145410600000005,18.8621938,,Flats/Apartments,7
1179,2700000,5.0,3,-34.141070500000005,18.865732,,Houses,15
1180,1015000,1.0,1,-34.145334399999996,18.863464699999998,,Flats/Apartments,6
1181,1329000,3.0,2,-34.1395537,18.8677742,80.0,Houses,8
1182,1699000,3.0,2,-34.1395537,18.8677742,160.0,Houses,10
1183,1350000,3.0,2,-34.1395537,18.8677742,,Townhouses,8
1184,6950000,4.0,4,-34.083333,18.916667,,Houses,38
1185,1350000,3.0,2,-34.1395537,18.8677742,127.0,Houses,8
1186,1750000,3.0,2,-34.1401973,18.8646861,,Houses,10
1187,620000,2.0,1,-34.137148506604,18.869014789024,,Flats/Apartments,4
1188,1299000,3.0,2,-34.1395537,18.8677742,80.0,Houses,7
1189,949000,2.0,1,-34.1395537,18.8677742,90.0,Houses,6
1190,959000,2.0,1,-34.139448,18.867195000000002,85.0,Houses,6
1191,1120000,3.0,2,-34.1441909,18.8598201,,Flats/Apartments,7
1192,845000,2.0,1,-34.1441909,18.8598201,,Flats/Apartments,5
1193,860000,2.0,1,-34.1441909,18.8598201,,Flats/Apartments,5
1194,1165000,2.0,1,-34.11264,18.833474,142.0,Townhouses,7
1196,1250000,3.0,2,-34.115849,18.83369,124.0,Townhouses,7
1197,790000,2.0,1,-34.1051164,18.841368600000003,,Flats/Apartments,5
1198,1460000,3.0,2,-34.109522,18.841835999999997,,Houses,8
1199,1650000,3.0,1,-34.119721500000004,18.832125899999998,80.0,Flats/Apartments,9
1200,1650000,2.0,1,-34.193490000000004,18.428179999999998,,Flats/Apartments,9
1201,2290000,3.0,2,-34.113312,18.8397873,,Houses,13
1202,2650000,3.0,2,-34.079811,18.8596045,,Houses,15
1203,5600000,3.0,3,-34.1938,18.4357,708.0,Houses,31
1204,3100000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,17
1205,2695000,4.0,2,-34.079811,18.8596045,,Houses,15
1206,1550000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,9
1208,3600000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,20
1209,3095000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,17
1210,1585000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,9
1211,2395000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,13
1212,5200000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,28
1213,1995000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,11
1214,5900000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,32
1215,7900000,3.0,3,-34.116316,18.824398600000002,,Flats/Apartments,43
1218,1550000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,9
1219,2225000,4.0,3,-34.1005225,18.839641,,Houses,12
1220,3990000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,22
1221,4450000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,24
1222,1950000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,11
1223,2300000,0.0,1,-34.116316,18.824398600000002,,Flats/Apartments,13
1224,3195000,4.0,3,-34.073972,18.8625753,224.0,Houses,18
1225,2495000,2.0,2,-34.073972,18.8625753,94.0,Houses,14
1226,2695000,5.0,2,-34.1077784,18.8319646,,Houses,15
1228,2790000,5.0,2,-34.1077784,18.8319646,,Houses,16
1229,8840000,4.0,4,-34.073972,18.8625753,340.0,Houses,48
1230,1850000,3.0,2,-34.079172899999996,18.8584618,,Duplex,10
1231,1495000,2.0,2,-34.1098172,18.8313305,,Flats/Apartments,9
1232,3900000,3.0,2,-34.116316,18.824398600000002,,Penthouses,21
1233,5950000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,33
1234,3245000,3.0,2,-34.10337,18.83794,480.0,Houses,18
1235,5950000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,33
1236,1695000,3.0,2,-34.1098172,18.8313305,,Houses,10
1237,6995000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,38
1238,5995000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,33
1239,3300000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,18
1241,1545000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,9
1242,2950000,5.0,3,-34.1098172,18.8313305,,Houses,16
1243,1550000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,9
1244,2145000,2.0,2,-34.116316,18.824398600000002,,Flats/Apartments,12
1245,5800000,3.0,3,-34.116316,18.824398600000002,,Flats/Apartments,32
1246,3400000,4.0,2,-34.116316,18.824398600000002,,Flats/Apartments,19
1247,2750000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,15
1248,5450000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,30
1249,7800000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,42
1250,3995000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,22
1252,5995000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,33
1253,2995000,3.0,2,-34.079811,18.8596045,,Houses,17
1254,1550000,2.0,1,-34.116334,18.824414,,Flats/Apartments,9
1255,1495000,2.0,1,-34.116334,18.824414,,Flats/Apartments,9
1257,6999000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,38
1258,2695000,3.0,2,-34.079811,18.8596045,,Houses,15
1260,1100000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,6
1262,3495000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,19
1263,6900000,2.0,1,-34.116316,18.824398600000002,,Flats/Apartments,38
1264,8250000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,45
1265,3790000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,21
1266,8750000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,48
1268,2995000,1.0,1,-34.116316,18.824398600000002,,Flats/Apartments,17
1269,5695000,3.0,1,-34.116316,18.824398600000002,,Flats/Apartments,31
1270,3195000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,18
1271,2150000,3.0,2,-34.116316,18.824398600000002,,Flats/Apartments,12
1272,2600000,2.0,2,-34.116316,18.824398600000002,,Flats/Apartments,14
1273,2480000,2.0,2,-34.107759,18.83425,122.0,Flats/Apartments,14
1274,6500000,6.0,3,-34.1937654,18.435665300000004,,Houses,35
1276,1590000,3.0,2,-34.107759,18.83425,104.0,Flats/Apartments,9
1277,4650000,3.0,2,-34.1950287,18.440034,,Houses,26
1278,4950000,3.0,3,-34.11687,18.825870000000002,176.0,Flats/Apartments,27
1279,1719000,3.0,2,-34.115085,18.828257,174.0,Houses,10
1281,3290000,6.0,5,-34.112713899999996,18.829757,,Houses,18
1283,1995000,4.0,2,-34.1938,18.4357,251.0,Houses,11
1284,889000,2.0,1,-34.1931494,18.4329507,,Flats/Apartments,5
1285,2920000,3.0,1,-34.139097,18.323419,495.0,Houses,16
1286,3495000,5.0,4,-34.1938,18.4357,478.0,Houses,19
1287,5000000,3.0,2,-34.1170411,18.8257907,,Flats/Apartments,27
1288,1949000,5.0,2,-34.115085,18.828257,248.0,Houses,11
1289,3299000,3.0,2,-34.107759,18.83425,208.0,Flats/Apartments,18
1290,4400000,3.0,3,-34.1938,18.4357,511.0,Houses,24
1291,1695000,3.0,2,-34.119721500000004,18.832125899999998,200.0,Houses,10
1292,3500000,4.0,2,-34.08410670000001,18.8578036,,Houses,19
1293,3795000,4.0,2,-34.0757958,18.8722305,280.0,Houses,21
1294,2350000,5.0,3,-34.1093908,18.8427369,,Houses,13
1295,3395000,4.0,2,-34.0757958,18.8722305,340.0,Houses,19
1296,3850000,4.0,2,-34.0757958,18.8722305,,Houses,21
